"2017-04-07","新莊",12296,13435
"2017-04-07","萬芳社區",2702,2168
"2017-04-07","萬芳醫院",17666,16862
"2017-04-07","萬隆",10298,9944
"2017-04-07","葫洲",9711,9010
"2017-04-07","輔大",15713,15833
"2017-04-07","劍南路",11593,11463
"2017-04-07","劍潭",38813,37545
"2017-04-07","頭前庄",5431,4604
"2017-04-07","龍山寺",31394,29575
"2017-04-07","雙連",23860,25864
"2017-04-07","關渡",14532,14082
"2017-04-07","蘆洲",13887,12774
"2017-04-07","麟光",4681,4172
"2017-04-08","BL板橋",38743,40503
"2017-04-08","七張",15061,13976
"2017-04-08","三民高中",11662,11406
"2017-04-08","三和國中",10930,10287
"2017-04-08","三重",6387,6261
"2017-04-08","三重國小",11434,11232
"2017-04-08","土城",6730,6528
"2017-04-08","士林",33086,34220
"2017-04-08","大安",18933,20427
"2017-04-08","大安森林公園",12489,12591
"2017-04-08","大坪林",16862,16130
"2017-04-08","大直",8003,7940
"2017-04-08","大湖公園",4104,4408
"2017-04-08","大橋頭站",12972,10358
"2017-04-08","小南門",5424,5715
"2017-04-08","小碧潭",2086,2265
"2017-04-08","中山",40716,42368
"2017-04-08","中山國小",13923,14301
"2017-04-08","中山國中",12055,11797
"2017-04-08","中正紀念堂",28429,28939
"2017-04-08","丹鳳",8552,7740
"2017-04-08","內湖",8387,7691
"2017-04-08","公館",35918,35310
"2017-04-08","六張犁",9752,9320
"2017-04-08","文德",4834,4599
"2017-04-08","木柵",3688,3695
"2017-04-08","北投",17404,17498
"2017-04-08","北門",9772,9494
"2017-04-08","古亭",29356,29285
"2017-04-08","台大醫院",14581,15577
"2017-04-08","台北101/世貿",31848,33217
"2017-04-08","台北小巨蛋",21257,22443
"2017-04-08","台北車站",178811,178079
"2017-04-08","台北橋",9848,10206
"2017-04-08","台電大樓",20409,19884
"2017-04-08","市政府",55718,57300
"2017-04-08","民權西路",21054,19427
"2017-04-08","永安市場",24348,24114
"2017-04-08","永春",16378,15701
"2017-04-08","永寧",11288,11947
"2017-04-08","石牌",27443,27520
"2017-04-08","先嗇宮",2850,2681
"2017-04-08","江子翠",22681,22349
"2017-04-08","竹圍",9351,9438
"2017-04-08","行天宮",21624,22413
"2017-04-08","西門",85151,89228
"2017-04-08","西湖",6868,7092
"2017-04-08","辛亥",2725,2706
"2017-04-08","亞東醫院",16908,15166
"2017-04-08","奇岩",7543,6373
"2017-04-08","府中",31298,28797
"2017-04-08","忠孝復興",53295,54761
"2017-04-08","忠孝敦化",39301,42035
"2017-04-08","忠孝新生",34991,34917
"2017-04-08","忠義",2169,2095
"2017-04-08","昆陽",9994,9919
"2017-04-08","明德",10154,9640
"2017-04-08","東門",24700,25465
"2017-04-08","東湖",7378,7468
"2017-04-08","松山",22275,21106
"2017-04-08","松山機場",5058,4680
"2017-04-08","松江南京",22022,23716
"2017-04-08","芝山",21717,22058
"2017-04-08","信義安和",14019,14718
"2017-04-08","南京三民",17435,18202
"2017-04-08","南京復興",23971,25159
"2017-04-08","南港",16349,16096
"2017-04-08","南港展覽館",40109,38713
"2017-04-08","南港軟體園區",2444,2193
"2017-04-08","南勢角",19742,19235
"2017-04-08","後山埤",15827,15905
"2017-04-08","科技大樓",12634,12278
"2017-04-08","紅樹林",6742,6709
"2017-04-08","徐匯中學",10930,11078
"2017-04-08","海山",18723,18344
"2017-04-08","迴龍",8652,8278
"2017-04-08","動物園",11276,11651
"2017-04-08","唭哩岸",6674,6112
"2017-04-08","國父紀念館",21055,23572
"2017-04-08","淡水",47183,46974
"2017-04-08","頂埔",7040,6680
"2017-04-08","頂溪",33966,33909
"2017-04-08","善導寺",16416,17504
"2017-04-08","復興崗",3492,3512
"2017-04-08","景安",22162,21153
"2017-04-08","景美",17152,17233
"2017-04-08","港墘",7679,7817
"2017-04-08","菜寮",8576,8316
"2017-04-08","象山",10250,9651
"2017-04-08","圓山",32249,32398
"2017-04-08","新北投",9289,9086
"2017-04-08","新店",12933,12122
"2017-04-08","新店區公所",10049,10081
"2017-04-08","新埔",35109,33078
"2017-04-08","新莊",11456,12491
"2017-04-08","萬芳社區",2158,1784
"2017-04-08","萬芳醫院",11873,11528
"2017-04-08","萬隆",9105,8622
"2017-04-08","葫洲",6795,6422
"2017-04-08","輔大",11788,11696
"2017-04-08","劍南路",12138,12383
"2017-04-08","劍潭",44409,43260
"2017-04-08","頭前庄",4472,4078
"2017-04-08","龍山寺",30755,29516
"2017-04-08","雙連",20000,21147
"2017-04-08","關渡",10097,10458
"2017-04-08","蘆洲",11766,10949
"2017-04-08","麟光",4373,4147
"2017-04-09","BL板橋",36337,37446
"2017-04-09","七張",12616,12202
"2017-04-09","三民高中",9791,9706
"2017-04-09","三和國中",9430,8950
"2017-04-09","三重",5649,5670
"2017-04-09","三重國小",10080,9934
"2017-04-09","土城",5752,5474
"2017-04-09","士林",27702,28830
"2017-04-09","大安",20221,20794
"2017-04-09","大安森林公園",11908,12038
"2017-04-09","大坪林",14547,14451
"2017-04-09","大直",6056,6581
"2017-04-09","大湖公園",3656,3960
"2017-04-09","大橋頭站",11241,8323
"2017-04-09","小南門",4489,4774
"2017-04-09","小碧潭",2166,2276
"2017-04-09","中山",33264,34243
"2017-04-09","中山國小",11699,11435
"2017-04-09","中山國中",9032,8757
"2017-04-09","中正紀念堂",25422,26004
"2017-04-09","丹鳳",7345,7005
"2017-04-09","內湖",6980,6684
"2017-04-09","公館",29053,29890
"2017-04-09","六張犁",7732,7415
"2017-04-09","文德",3844,3987
"2017-04-09","木柵",4376,4157
"2017-04-09","北投",14591,15962
"2017-04-09","北門",9060,8523
"2017-04-09","古亭",22461,22278
"2017-04-09","台大醫院",12366,11653
"2017-04-09","台北101/世貿",35218,35396
"2017-04-09","台北小巨蛋",11489,12249
"2017-04-09","台北車站",179113,177558
"2017-04-09","台北橋",8137,8089
"2017-04-09","台電大樓",16287,16408
"2017-04-09","市政府",48555,48446
"2017-04-09","民權西路",19672,18318
"2017-04-09","永安市場",20440,20755
"2017-04-09","永春",15576,15320
"2017-04-09","永寧",10521,10783
"2017-04-09","石牌",21811,23138
"2017-04-09","先嗇宮",2476,2351
"2017-04-09","江子翠",18632,18775
"2017-04-09","竹圍",7928,8071
"2017-04-09","行天宮",19503,18751
"2017-04-09","西門",74579,74879
"2017-04-09","西湖",5375,5826
"2017-04-09","辛亥",2472,2443
"2017-04-09","亞東醫院",13797,12745
"2017-04-09","奇岩",6258,5382
"2017-04-09","府中",26653,23757
"2017-04-09","忠孝復興",42693,42449
"2017-04-09","忠孝敦化",30556,31608
"2017-04-09","忠孝新生",27833,27648
"2017-04-09","忠義",1653,1659
"2017-04-09","昆陽",8540,8862
"2017-04-09","明德",7941,7798
"2017-04-09","東門",20822,21394
"2017-04-09","東湖",6343,6639
"2017-04-09","松山",17018,16043
"2017-04-09","松山機場",4960,4716
"2017-04-09","松江南京",16157,16747
"2017-04-09","芝山",18336,18838
"2017-04-09","信義安和",10718,11124
"2017-04-09","南京三民",13613,14365
"2017-04-09","南京復興",18092,18735
"2017-04-09","南港",16258,15361
"2017-04-09","南港展覽館",36389,35480
"2017-04-09","南港軟體園區",2255,2128
"2017-04-09","南勢角",17055,16747
"2017-04-09","後山埤",14875,15078
"2017-04-09","科技大樓",9153,8879
"2017-04-09","紅樹林",6969,7192
"2017-04-09","徐匯中學",9382,9776
"2017-04-09","海山",16719,16598
"2017-04-09","迴龍",7697,7266
"2017-04-09","動物園",10652,11522
"2017-04-09","唭哩岸",5579,5367
"2017-04-09","國父紀念館",16432,18210
"2017-04-09","淡水",46841,49468
"2017-04-09","頂埔",6302,6057
"2017-04-09","頂溪",29185,29501
"2017-04-09","善導寺",13557,13891
"2017-04-09","復興崗",2962,3055
"2017-04-09","景安",19204,18170
"2017-04-09","景美",15774,16066
"2017-04-09","港墘",7696,7997
"2017-04-09","菜寮",7096,6930
"2017-04-09","象山",9255,8784
"2017-04-09","圓山",29489,29264
"2017-04-09","新北投",7634,7763
"2017-04-09","新店",13066,11969
"2017-04-09","新店區公所",8536,9025
"2017-04-09","新埔",29543,28329
"2017-04-09","新莊",9049,9646
"2017-04-09","萬芳社區",1814,1574
"2017-04-09","萬芳醫院",8180,9815
"2017-04-09","萬隆",7791,7617
"2017-04-09","葫洲",5604,5516
"2017-04-09","輔大",8385,9090
"2017-04-09","劍南路",10499,10617
"2017-04-09","劍潭",36586,35707
"2017-04-09","頭前庄",3794,3531
"2017-04-09","龍山寺",27121,25746
"2017-04-09","雙連",14131,14880
"2017-04-09","關渡",8359,9254
"2017-04-09","蘆洲",10212,9500
"2017-04-09","麟光",3833,3713
"2017-04-10","BL板橋",35470,38528
"2017-04-10","七張",16780,16590
"2017-04-10","三民高中",12736,12951
"2017-04-10","三和國中",12702,11941
"2017-04-10","三重",5915,5794
"2017-04-10","三重國小",11574,11706
"2017-04-10","土城",7235,7177
"2017-04-10","士林",27632,27911
"2017-04-10","大安",23434,24110
"2017-04-10","大安森林公園",8122,7586
"2017-04-10","大坪林",21528,20884
"2017-04-10","大直",9839,10488
"2017-04-10","大湖公園",3257,3084
"2017-04-10","大橋頭站",13595,11603
"2017-04-10","小南門",10165,10527
"2017-04-10","小碧潭",2206,2230
"2017-04-10","中山",34086,34275
"2017-04-10","中山國小",17582,17378
"2017-04-10","中山國中",16025,15737
"2017-04-10","中正紀念堂",29260,28795
"2017-04-10","丹鳳",9176,8424
"2017-04-10","內湖",8210,8079
"2017-04-10","公館",26757,26946
"2017-04-10","六張犁",11701,11278
"2017-04-10","文德",5692,5432
"2017-04-10","木柵",4479,4611
"2017-04-10","北投",17639,19568
"2017-04-10","北門",10048,9742
"2017-04-10","古亭",32561,32399
"2017-04-10","台大醫院",26088,27253
"2017-04-10","台北101/世貿",28289,28812
"2017-04-10","台北小巨蛋",22476,23344
"2017-04-10","台北車站",141865,137954
"2017-04-10","台北橋",9095,9441
"2017-04-10","台電大樓",17799,17865
"2017-04-10","市政府",57567,58794
"2017-04-10","民權西路",25499,24252
"2017-04-10","永安市場",26624,26943
"2017-04-10","永春",19671,19767
"2017-04-10","永寧",12101,12267
"2017-04-10","石牌",31483,33026
"2017-04-10","先嗇宮",4903,4585
"2017-04-10","江子翠",25592,26356
"2017-04-10","竹圍",9636,10147
"2017-04-10","行天宮",28040,29318
"2017-04-10","西門",65216,65196
"2017-04-10","西湖",17815,18875
"2017-04-10","辛亥",3249,3065
"2017-04-10","亞東醫院",22834,20770
"2017-04-10","奇岩",9983,8630
"2017-04-10","府中",29271,26378
"2017-04-10","忠孝復興",43622,44062
"2017-04-10","忠孝敦化",35244,36949
"2017-04-10","忠孝新生",30639,30134
"2017-04-10","忠義",2872,3028
"2017-04-10","昆陽",14428,15209
"2017-04-10","明德",13704,13107
"2017-04-10","東門",23071,23500
"2017-04-10","東湖",8093,8220
"2017-04-10","松山",23515,22666
"2017-04-10","松山機場",5639,5645
"2017-04-10","松江南京",38107,39379
"2017-04-10","芝山",22978,23157
"2017-04-10","信義安和",17039,17919
"2017-04-10","南京三民",22454,23570
"2017-04-10","南京復興",37849,39582
"2017-04-10","南港",15708,15004
"2017-04-10","南港展覽館",28512,26509
"2017-04-10","南港軟體園區",4780,4544
"2017-04-10","南勢角",21987,21139
"2017-04-10","後山埤",16919,16645
"2017-04-10","科技大樓",15241,14833
"2017-04-10","紅樹林",7395,7151
"2017-04-10","徐匯中學",11839,12184
"2017-04-10","海山",21374,21699
"2017-04-10","迴龍",10015,9363
"2017-04-10","動物園",5689,6010
"2017-04-10","唭哩岸",7718,7218
"2017-04-10","國父紀念館",20478,21763
"2017-04-10","淡水",39019,40009
"2017-04-10","頂埔",8007,7462
"2017-04-10","頂溪",36001,37076
"2017-04-10","善導寺",21502,22614
"2017-04-10","復興崗",3536,3481
"2017-04-10","景安",25461,25121
"2017-04-10","景美",16020,16448
"2017-04-10","港墘",15705,15724
"2017-04-10","菜寮",10068,9761
"2017-04-10","象山",12208,10462
"2017-04-10","圓山",26109,26359
"2017-04-10","新北投",6021,5449
"2017-04-10","新店",12526,11147
"2017-04-10","新店區公所",10978,11752
"2017-04-10","新埔",41303,39972
"2017-04-10","新莊",10523,11447
"2017-04-10","萬芳社區",2558,2075
"2017-04-10","萬芳醫院",15061,15909
"2017-04-10","萬隆",9393,8906
"2017-04-10","葫洲",8344,8633
"2017-04-10","輔大",12055,13458
"2017-04-10","劍南路",9794,9579
"2017-04-10","劍潭",34762,34270
"2017-04-10","頭前庄",4934,4245
"2017-04-10","龍山寺",29097,27286
"2017-04-10","雙連",22528,24096
"2017-04-10","關渡",13123,13783
"2017-04-10","蘆洲",12963,11809
"2017-04-10","麟光",4229,3905
"2017-04-11","BL板橋",36036,39656
"2017-04-11","七張",17431,16953
"2017-04-11","三民高中",12683,13098
"2017-04-11","三和國中",13524,12929
"2017-04-11","三重",6463,6169
"2017-04-11","三重國小",12369,12427
"2017-04-11","土城",7001,6869
"2017-04-11","士林",28552,28781
"2017-04-11","大安",26847,27127
"2017-04-11","大安森林公園",7738,7403
"2017-04-11","大坪林",22284,21927
"2017-04-11","大直",10343,10592
"2017-04-11","大湖公園",3199,2949
"2017-04-11","大橋頭站",13750,12172
"2017-04-11","小南門",10529,10924
"2017-04-11","小碧潭",2292,2373
"2017-04-11","中山",35630,36130
"2017-04-11","中山國小",18279,18424
"2017-04-11","中山國中",16885,16680
"2017-04-11","中正紀念堂",30440,29933
"2017-04-11","丹鳳",9494,8582
"2017-04-11","內湖",8467,8395
"2017-04-11","公館",28194,27447
"2017-04-11","六張犁",12589,12248
"2017-04-11","文德",5993,5799
"2017-04-11","木柵",4522,4577
"2017-04-11","北投",17080,18940
"2017-04-11","北門",10838,10296
"2017-04-11","古亭",34177,33915
"2017-04-11","台大醫院",26056,27700
"2017-04-11","台北101/世貿",27620,27531
"2017-04-11","台北小巨蛋",24220,24905
"2017-04-11","台北車站",141768,141198
"2017-04-11","台北橋",9801,9939
"2017-04-11","台電大樓",18742,18355
"2017-04-11","市政府",57659,58853
"2017-04-11","民權西路",25511,24568
"2017-04-11","永安市場",27539,27676
"2017-04-11","永春",21025,21116
"2017-04-11","永寧",11449,12163
"2017-04-11","石牌",32054,33127
"2017-04-11","先嗇宮",5168,5004
"2017-04-11","江子翠",26474,26982
"2017-04-11","竹圍",9684,10081
"2017-04-11","行天宮",29771,31235
"2017-04-11","西門",67651,67664
"2017-04-11","西湖",19016,20040
"2017-04-11","辛亥",3405,3188
"2017-04-11","亞東醫院",23543,21261
"2017-04-11","奇岩",10324,9015
"2017-04-11","府中",30350,27157
"2017-04-11","忠孝復興",44861,45026
"2017-04-11","忠孝敦化",36936,38107
"2017-04-11","忠孝新生",32147,31391
"2017-04-11","忠義",3190,3244
"2017-04-11","昆陽",14883,15771
"2017-04-11","明德",13660,12925
"2017-04-11","東門",23914,24463
"2017-04-11","東湖",8539,8679
"2017-04-11","松山",24479,23707
"2017-04-11","松山機場",5713,5503
"2017-04-11","松江南京",40054,41615
"2017-04-11","芝山",23669,23684
"2017-04-11","信義安和",17914,16368
"2017-04-11","南京三民",23357,25093
"2017-04-11","南京復興",39793,42086
"2017-04-11","南港",16528,16206
"2017-04-11","南港展覽館",29397,27873
"2017-04-11","南港軟體園區",5148,4971
"2017-04-11","南勢角",22646,21687
"2017-04-11","後山埤",17264,17357
"2017-04-11","科技大樓",16433,16150
"2017-04-11","紅樹林",7323,7000
"2017-04-11","徐匯中學",12262,12763
"2017-04-11","海山",21952,22360
"2017-04-11","迴龍",10020,9272
"2017-04-11","動物園",5827,6040
"2017-04-11","唭哩岸",8337,7737
"2017-04-11","國父紀念館",21707,22781
"2017-04-11","淡水",34769,34504
"2017-04-11","頂埔",8114,7693
"2017-04-11","頂溪",37943,39025
"2017-04-11","善導寺",23820,25020
"2017-04-11","復興崗",3833,3772
"2017-04-11","景安",26394,26206
"2017-04-11","景美",16803,17044
"2017-04-11","港墘",16646,16799
"2017-04-11","菜寮",10779,10436
"2017-04-11","象山",11819,10170
"2017-04-11","圓山",25696,26877
"2017-04-11","新北投",6345,5748
"2017-04-11","新店",12375,10654
"2017-04-11","新店區公所",11165,12061
"2017-04-11","新埔",42620,41382
"2017-04-11","新莊",10764,11687
"2017-04-11","萬芳社區",2566,2068
"2017-04-11","萬芳醫院",15309,16356
"2017-04-11","萬隆",10012,9592
"2017-04-11","葫洲",8522,8719
"2017-04-11","輔大",12713,13798
"2017-04-11","劍南路",10205,10209
"2017-04-11","劍潭",34556,33663
"2017-04-11","頭前庄",5068,4220
"2017-04-11","龍山寺",29981,28485
"2017-04-11","雙連",22437,23974
"2017-04-11","關渡",13849,14463
"2017-04-11","蘆洲",13564,12512
"2017-04-11","麟光",4521,4131
"2017-04-12","BL板橋",37869,41557
"2017-04-12","七張",17716,17147
"2017-04-12","三民高中",13040,13396
"2017-04-12","三和國中",13107,12445
"2017-04-12","三重",6475,6250
"2017-04-12","三重國小",12215,12272
"2017-04-12","土城",7244,7125
"2017-04-12","士林",29887,29580
"2017-04-12","大安",27424,27366
"2017-04-12","大安森林公園",7955,7453
"2017-04-12","大坪林",22595,22139
"2017-04-12","大直",10575,10780
"2017-04-12","大湖公園",3245,3053
"2017-04-12","大橋頭站",13497,12155
"2017-04-12","小南門",10805,10891
"2017-04-12","小碧潭",2376,2399
"2017-04-12","中山",36987,37658
"2017-04-12","中山國小",18493,18439
"2017-04-12","中山國中",17117,16805
"2017-04-12","中正紀念堂",31100,30648
"2017-04-12","丹鳳",9430,8528
"2017-04-12","內湖",8491,8420
"2017-04-12","公館",28990,28323
"2017-04-12","六張犁",12536,12281
"2017-04-12","文德",5799,5652
"2017-04-12","木柵",4567,4798
"2017-04-12","北投",17875,19309
"2017-04-12","北門",11051,10490
"2017-04-12","古亭",34742,34474
"2017-04-12","台大醫院",25750,27469
"2017-04-12","台北101/世貿",27109,27610
"2017-04-12","台北小巨蛋",24039,25144
"2017-04-12","台北車站",146619,148159
"2017-04-12","台北橋",9484,9895
"2017-04-12","台電大樓",19463,19268
"2017-04-12","市政府",57818,58804
"2017-04-12","民權西路",25762,24834
"2017-04-12","永安市場",28058,28409
"2017-04-12","永春",21075,21075
"2017-04-12","永寧",11823,12420
"2017-04-12","石牌",32548,33655
"2017-04-12","先嗇宮",5170,4966
"2017-04-12","江子翠",26535,27307
"2017-04-12","竹圍",9733,10072
"2017-04-12","行天宮",29295,30698
"2017-04-12","西門",70894,71201
"2017-04-12","西湖",18664,19660
"2017-04-12","辛亥",3319,3165
"2017-04-12","亞東醫院",23711,21539
"2017-04-12","奇岩",10151,8841
"2017-04-12","府中",30905,27966
"2017-04-12","忠孝復興",46620,46617
"2017-04-12","忠孝敦化",37128,38807
"2017-04-12","忠孝新生",32490,31799
"2017-04-12","忠義",3077,3168
"2017-04-12","昆陽",15017,15955
"2017-04-12","明德",14026,13351
"2017-04-12","東門",24902,25358
"2017-04-12","東湖",8683,8959
"2017-04-12","松山",24356,23296
"2017-04-12","松山機場",5429,5567
"2017-04-12","松江南京",40959,42621
"2017-04-12","芝山",24322,24447
"2017-04-12","信義安和",18234,16391
"2017-04-12","南京三民",23634,25097
"2017-04-12","南京復興",39997,42024
"2017-04-12","南港",17399,17216
"2017-04-12","南港展覽館",33218,31768
"2017-04-12","南港軟體園區",5238,4821
"2017-04-12","南勢角",22730,21896
"2017-04-12","後山埤",17292,17163
"2017-04-12","科技大樓",16692,16066
"2017-04-12","紅樹林",7445,7073
"2017-04-12","徐匯中學",12157,12693
"2017-04-12","海山",22141,22360
"2017-04-12","迴龍",10174,9415
"2017-04-12","動物園",6506,6460
"2017-04-12","唭哩岸",8168,7620
"2017-04-12","國父紀念館",21698,23045
"2017-04-12","淡水",36778,36403
"2017-04-12","頂埔",8202,7681
"2017-04-12","頂溪",37578,38828
"2017-04-12","善導寺",24078,25415
"2017-04-12","復興崗",3775,3693
"2017-04-12","景安",26769,26217
"2017-04-12","景美",16913,17060
"2017-04-12","港墘",16670,16629
"2017-04-12","菜寮",10372,10142
"2017-04-12","象山",11827,10534
"2017-04-12","圓山",25651,26350
"2017-04-12","新北投",6673,6277
"2017-04-12","新店",12519,10954
"2017-04-12","新店區公所",11361,12132
"2017-04-12","新埔",42806,41137
"2017-04-12","新莊",11114,11930
"2017-04-12","萬芳社區",2576,2130
"2017-04-12","萬芳醫院",15334,16241
"2017-04-12","萬隆",10270,9614
"2017-04-12","葫洲",9089,9202
"2017-04-12","輔大",12573,13673
"2017-04-12","劍南路",10876,10906
"2017-04-12","劍潭",35472,34224
"2017-04-12","頭前庄",5124,4340
"2017-04-12","龍山寺",29821,28077
"2017-04-12","雙連",22541,23981
"2017-04-12","關渡",13846,14356
"2017-04-12","蘆洲",13321,12156
"2017-04-12","麟光",4555,4019
"2017-04-13","BL板橋",37164,41268
"2017-04-13","七張",17343,17096
"2017-04-13","三民高中",12923,13324
"2017-04-13","三和國中",12907,12439
"2017-04-13","三重",6078,6024
"2017-04-13","三重國小",11977,12183
"2017-04-13","土城",7253,7272
"2017-04-13","士林",30040,30070
"2017-04-13","大安",27211,27342
"2017-04-13","大安森林公園",7991,7672
"2017-04-13","大坪林",22277,21872
"2017-04-13","大直",10373,10433
"2017-04-13","大湖公園",3312,3282
"2017-04-13","大橋頭站",13644,12000
"2017-04-13","小南門",10444,10816
"2017-04-13","小碧潭",2350,2481
"2017-04-13","中山",37523,37866
"2017-04-13","中山國小",18201,18191
"2017-04-13","中山國中",16872,16623
"2017-04-13","中正紀念堂",31424,30562
"2017-04-13","丹鳳",9384,8560
"2017-04-13","內湖",8449,8202
"2017-04-13","公館",29165,28005
"2017-04-13","六張犁",12637,12222
"2017-04-13","文德",5933,5707
"2017-04-13","木柵",4659,4690
"2017-04-13","北投",18161,19821
"2017-04-13","北門",10516,10127
"2017-04-13","古亭",34265,34279
"2017-04-13","台大醫院",26135,27427
"2017-04-13","台北101/世貿",33647,34001
"2017-04-13","台北小巨蛋",23902,24812
"2017-04-13","台北車站",144093,143991
"2017-04-13","台北橋",9265,9574
"2017-04-13","台電大樓",19411,19260
"2017-04-13","市政府",60927,62023
"2017-04-13","民權西路",26120,24930
"2017-04-13","永安市場",27632,28144
"2017-04-13","永春",20677,21019
"2017-04-13","永寧",11920,12719
"2017-04-13","石牌",32563,33668
"2017-04-13","先嗇宮",4980,4795
"2017-04-13","江子翠",26295,27239
"2017-04-13","竹圍",9722,10131
"2017-04-13","行天宮",28733,29955
"2017-04-13","西門",70685,71126
"2017-04-13","西湖",18599,19632
"2017-04-13","辛亥",3336,3156
"2017-04-13","亞東醫院",23471,21426
"2017-04-13","奇岩",10240,8906
"2017-04-13","府中",30578,27516
"2017-04-13","忠孝復興",46901,47463
"2017-04-13","忠孝敦化",37719,38559
"2017-04-13","忠孝新生",32996,31994
"2017-04-13","忠義",2926,3106
"2017-04-13","昆陽",14534,15452
"2017-04-13","明德",13734,13123
"2017-04-13","東門",25472,26138
"2017-04-13","東湖",8534,8609
"2017-04-13","松山",24306,23215
"2017-04-13","松山機場",5581,5563
"2017-04-13","松江南京",40513,41930
"2017-04-13","芝山",23813,24020
"2017-04-13","信義安和",17936,16128
"2017-04-13","南京三民",23093,24637
"2017-04-13","南京復興",40888,42593
"2017-04-13","南港",16838,16512
"2017-04-13","南港展覽館",33499,31818
"2017-04-13","南港軟體園區",4990,4603
"2017-04-13","南勢角",22301,21479
"2017-04-13","後山埤",16842,16634
"2017-04-13","科技大樓",16507,15792
"2017-04-13","紅樹林",7270,6874
"2017-04-13","徐匯中學",11754,12453
"2017-04-13","海山",21768,22221
"2017-04-13","迴龍",10026,9395
"2017-04-13","動物園",7651,7775
"2017-04-13","唭哩岸",8061,7509
"2017-04-13","國父紀念館",21914,23054
"2017-04-13","淡水",39497,38599
"2017-04-13","頂埔",8019,7624
"2017-04-13","頂溪",37150,38369
"2017-04-13","善導寺",23671,24641
"2017-04-13","復興崗",3712,3678
"2017-04-13","景安",26088,25812
"2017-04-13","景美",16396,16739
"2017-04-13","港墘",16219,16463
"2017-04-13","菜寮",10238,10205
"2017-04-13","象山",12060,10683
"2017-04-13","圓山",25750,26569
"2017-04-13","新北投",7252,6519
"2017-04-13","新店",12399,10976
"2017-04-13","新店區公所",11226,11924
"2017-04-13","新埔",41975,40547
"2017-04-13","新莊",10865,11678
"2017-04-13","萬芳社區",2524,2087
"2017-04-13","萬芳醫院",15322,16317
"2017-04-13","萬隆",9711,9432
"2017-04-13","葫洲",8447,8786
"2017-04-13","輔大",12918,13647
"2017-04-13","劍南路",10863,10867
"2017-04-13","劍潭",36544,35618
"2017-04-13","頭前庄",4991,4235
"2017-04-13","龍山寺",29550,28121
"2017-04-13","雙連",22740,24473
"2017-04-13","關渡",13658,13958
"2017-04-13","蘆洲",13183,12040
"2017-04-13","麟光",4286,3893
"2017-04-14","BL板橋",42344,45650
"2017-04-14","七張",18808,17572
"2017-04-14","三民高中",13471,13879
"2017-04-14","三和國中",13668,12814
"2017-04-14","三重",6586,6413
"2017-04-14","三重國小",12702,12745
"2017-04-14","土城",7628,7536
"2017-04-14","士林",33546,32578
"2017-04-14","大安",27132,27918
"2017-04-14","大安森林公園",8950,8455
"2017-04-14","大坪林",23740,23166
"2017-04-14","大直",11100,10521
"2017-04-14","大湖公園",3560,3338
"2017-04-14","大橋頭站",16204,12730
"2017-04-14","小南門",10654,10914
"2017-04-14","小碧潭",2470,2477
"2017-04-14","中山",41321,43376
"2017-04-14","中山國小",19278,19475
"2017-04-14","中山國中",17348,17263
"2017-04-14","中正紀念堂",34900,34153
"2017-04-14","丹鳳",10214,9062
"2017-04-14","內湖",8920,8597
"2017-04-14","公館",33190,31813
"2017-04-14","六張犁",13046,12572
"2017-04-14","文德",6618,6091
"2017-04-14","木柵",4843,4916
"2017-04-14","北投",19998,20797
"2017-04-14","北門",11668,11138
"2017-04-14","古亭",35749,35263
"2017-04-14","台大醫院",28400,31107
"2017-04-14","台北101/世貿",35933,36246
"2017-04-14","台北小巨蛋",24628,26140
"2017-04-14","台北車站",167959,177335
"2017-04-14","台北橋",10158,10400
"2017-04-14","台電大樓",21717,21185
"2017-04-14","市政府",66160,69809
"2017-04-14","民權西路",27951,26308
"2017-04-14","永安市場",29216,29694
"2017-04-14","永春",21254,21309
"2017-04-14","永寧",12856,13893
"2017-04-14","石牌",34061,34599
"2017-04-14","先嗇宮",5232,5097
"2017-04-14","江子翠",27674,28052
"2017-04-14","竹圍",10784,10836
"2017-04-14","行天宮",30003,31791
"2017-04-14","西門",81603,84147
"2017-04-14","西湖",19045,19350
"2017-04-14","辛亥",3586,3304
"2017-04-14","亞東醫院",23996,21434
"2017-04-14","奇岩",10319,9023
"2017-04-14","府中",32528,30046
"2017-04-14","忠孝復興",52865,54581
"2017-04-14","忠孝敦化",41819,44903
"2017-04-14","忠孝新生",35401,34676
"2017-04-14","忠義",3085,3233
"2017-04-14","昆陽",15682,16089
"2017-04-14","明德",14378,13426
"2017-04-14","東門",27641,28482
"2017-04-14","東湖",8989,9002
"2017-04-14","松山",27081,25810
"2017-04-14","松山機場",6542,6211
"2017-04-14","松江南京",41002,43711
"2017-04-14","芝山",25617,25485
"2017-04-14","信義安和",18682,17136
"2017-04-14","南京三民",24418,26059
"2017-04-14","南京復興",41095,44488
"2017-04-14","南港",18696,18794
"2017-04-14","南港展覽館",34162,32335
"2017-04-14","南港軟體園區",5005,4848
"2017-04-14","南勢角",23623,22553
"2017-04-14","後山埤",18721,18038
"2017-04-14","科技大樓",16956,16499
"2017-04-14","紅樹林",7894,7151
"2017-04-14","徐匯中學",12942,13205
"2017-04-14","海山",23045,23414
"2017-04-14","迴龍",10753,9756
"2017-04-14","動物園",8922,8438
"2017-04-14","唭哩岸",8511,7700
"2017-04-14","國父紀念館",24128,26459
